field_id,farm_id,field_nm,stat_cd,field_use_cd,acres,country,entrpr_guid,crt_dt,upd_dt
110842,50285,Schoolhouse Field,A,PROD,73.4,Canada,b78c1045-b045-4dda-ad84-56bdfea9e6ef,2022-12-14,
110378,50126,Schoolhouse Field,A,PROD,81.3,Canada,6bc02367-fc7e-4f1e-91c6-d337cedb9183,2017-09-17,2023-08-30
110197,50065,Flat 120,A,PROD,145.1,United States,d91dfc97-e1ca-4ace-b62b-3522236aba3e,2019-04-21,2024-06-03
110688,50232,Pivot 2,A,PROD,40.3,United States,749cae1b-f229-4320-9f06-07d533cd8a9a,2020-06-21,2025-05-22
110850,50289,Corner Piece Field,A,PROD,145.8,Canada,44fb17b7-55ec-40d7-a97b-3eb722935d03,2024-06-06,2024-07-17
110247,50081,Corner Piece,A,PROD,304.9,United States,7f92021e-b87d-4754-a4cf-3d88cf0442d9,2014-06-09,
110299,50098,Gravel Pit Field,A,PROD,176.7,United States,c1a67fc1-c779-4e76-b023-7eea29d06687,2017-06-16,
111012,50341,Highway Field,A,PROD,159.9,Canada,94f7aef9-8e5e-457a-9e58-edc43e0a130a,2011-07-28,2013-06-04
110774,50262,Back 40,A,PROD,289.9,United States,a7a3add2-0b29-4fbd-83fc-8d58b77c02d8,2019-08-06,2026-01-25
110072,50023,River Bottom,A,PROD,201.6,Canada,b80e2a27-4305-4fd3-b160-513436bf69b9,2015-07-18,2019-10-22
111213,50441,Triangle,A,PROD,27.4,Canada,aeb3ee0f-89c9-49d7-a90f-2a7323a17670,2022-07-18,
110665,50223,Back 40,A,PROD,207.8,United States,ccdfd346-19b0-4dde-9864-6920918754b3,2019-02-24,2023-05-21
111278,50461,East Quarter,A,PROD,15.3,United States,50aa308b-4092-456e-b692-75810d630ea0,2022-08-23,
110130,50042,River Bottom,A,PROD,278.7,United States,544ba1f2-f269-4d84-9ce6-dac9cb4e7900,2014-05-22,2020-10-04
110598,50200,Slough Field,A,PROD,14.1,Canada,41e5db38-94e4-4c86-8deb-f649f6ef38f8,2017-06-08,2023-11-08
110898,50304,West 160,A,PROD,97.1,United States,4d2c6c3e-d424-44ab-b004-872d9dec16af,2014-05-18,
111487,50519,Highway Field,A,PROD,288.6,Australia,6f17de89-181a-42d7-8955-4f3094f1f901,2021-09-08,
110569,50191,West 160,A,PROD,189.8,United States,fe7d1e71-da80-4d4a-a25f-9344d4d998e6,2016-06-02,
110286,50095,Fence Line 60,A,PROD,167.0,United States,f536eba0-e3de-4ff0-9582-3dcff6fd6eba,2023-04-15,2023-10-14
110544,50183,East Quarter,A,PROD,38.8,United States,d10ff703-c431-4b8d-b062-a038a2048e98,2013-10-11,2024-02-04
111190,50435,Dryland North,A,PROD,131.7,United States,0e6e4971-30e6-4c71-9da0-c03efde17282,2018-02-01,2018-10-30
111330,50476,Big Field,A,PROD,258.0,Australia,68a60800-3490-4b62-93cd-3c0f06ef46de,2024-04-03,2025-11-04
111592,50548,Trial Strip 8,A,TRIAL,93.7,United States,c332a4ef-2853-40d7-85ea-9ac6b127ae33,2018-02-20,2019-11-09
111131,50402,Pivot 3,P,PROD,183.4,United States,1cac3908-d868-411d-93a1-96b4bce55861,2012-09-27,2023-09-29
110864,50293,Corner Piece,A,PROD,,United States,9e1beedb-be13-41f8-b9ac-ed8be92f6b72,2011-08-11,2020-11-27
110493,50165,Dryland North,A,PROD,306.7,Canada,e0267f88-f254-437f-b48b-363caf81e5e4,2017-05-13,2022-01-20
110277,50092,Pivot 2,A,PROD,231.5,United States,766636c2-d2ca-405d-8008-14f7c42116c5,2014-12-20,2025-09-12
111047,50353,Home Field,A,PROD,115.5,United States,b5551592-b4b3-48d7-b207-e1ff098abd09,2017-12-02,2019-04-11
111375,50489,Gravel Pit Field,A,PROD,263.4,Australia,4aecd20d-715e-47e9-abd9-d7840d0ab75a,2019-04-06,2021-01-12
110643,50215,Corner Piece,A,PROD,135.9,Canada,661ccd52-e387-41e2-87e2-37083e30c865,2011-11-12,
111449,50510,Fence Line 60,A,PROD,209.5,Australia,b6f2bb3e-a2ac-42e4-98ae-6c20c9e26309,2017-04-28,2020-01-11
111633,50567,Home Field,I,PROD,90.9,United States,71dc03db-44b6-409d-8a18-7aa7948554d5,2018-01-14,
111036,50349,Big Field,A,PROD,296.8,Canada,f988d254-821e-447e-91c6-67ede889904f,2020-04-21,2021-08-25
110429,50144,Bench Field,A,PROD,167.0,United States,8c7b7119-47a3-4054-8651-514090e5d34d,2018-06-08,2021-10-14
110047,50015,East Quarter,A,PROD,63.0,United States,8f21baa1-8569-4fba-b2d9-2fb8aa0e897d,2017-05-23,2017-09-16
110388,50130,Fence Line 60,A,PROD,120.6,United States,38c8ce93-3503-43f1-8a8c-3c61c6c3aee2,2017-12-27,
111328,50476,Corner Piece,A,PROD,256.0,Australia,4afd4594-4a32-4be7-bdc6-0e3eac3b46a8,2012-03-16,
110841,50285,Slough Field,A,PROD,149.5,Canada,3e015a99-15b7-4c2f-8dfa-0bddadc11eb5,2019-10-16,
110032,50010,Long Strip,A,PROD,299.3,Canada,c4379562-3087-4960-9168-fae74d4e9937,2014-06-26,
111461,50513,River Bottom,A,PROD,232.0,Australia,0b1851d6-853f-4378-91b1-6599df1ef974,2022-10-18,2023-10-16
110344,50116,Home Field,A,PROD,209.3,Canada,ddecc3af-d935-4550-9594-70d01a5a2e3a,2013-03-29,
111711,50609,Triangle,A,PROD,49.9,United States,00000000-0000-0000-0000-000000000000,2017-09-03,2024-12-11
111215,50442,Slough Field,A,PROD,30.6,United States,5c373330-91cc-4426-b179-8bee3f548865,2016-03-26,
110885,50299,Back 40,A,PROD,320.3,United States,0f641a7e-8708-451e-878d-2f6b0b49537e,2022-07-10,
110393,50131,Highway Field,A,PROD,143.1,Canada,8a308615-9a63-4fa7-b273-d406076623c5,2023-08-02,
110894,50301,Dryland South,A,PROD,208.6,United States,98c82711-3008-4efd-8bd8-5e3913da2bca,2018-08-03,2021-04-23
111516,50528,Trial Block 12,A,TRIAL,213.8,United States,9c3bd5fa-0bb9-4a6f-a5f4-27dbc893b115,2018-06-14,2021-05-13
110589,50197,Pivot 3,A,PROD,44.9,United States,06e5afc7-88c1-4a39-b645-6860e79b1175,2022-06-14,2022-07-16
110228,50076,Slough Field,A,PROD,209.3,United States,1a67d581-77c3-4431-883e-3c77eeefc638,2019-02-04,2024-09-10
111569,50542,Trial Plot 20,A,TRIAL,270.1,United States,b3196f26-cd1f-4578-80fc-cb2358012f93,2024-08-09,
110102,50034,Old Orchard,A,PROD,175.2,United States,231a8612-ce76-46e5-b381-6e8718820678,2011-06-08,
110466,50156,Big Field,A,PROD,286.6,United States,1e319ed4-4c36-4875-b44a-ab6f483ce95f,2017-08-20,2023-12-22
111153,50424,Schoolhouse Field,A,PROD,284.9,United States,0b85d54b-0e3d-4fab-8560-5d7e1943c17f,2018-10-18,2021-03-13
111627,50564,Long Strip,P,PROD,178.2,United States,d5aa31ca-4966-4a13-8dc5-0272087af4c5,2022-04-10,2025-12-04
110173,50059,East Quarter,A,PROD,252.3,United States,63e01cb4-4454-4175-a5a3-447dc5a93880,2014-12-25,2018-09-25
110572,50192,Windmill Field,A,PROD,312.1,United States,d5e79947-ebd8-471b-9ee1-39cea21b8977,2019-07-10,
110506,50170,River Bottom,A,PROD,80.8,United States,9f8ce9be-0713-4c8c-839f-c96a941cfc18,2019-12-07,
110111,50038,Slough Field,A,PROD,104.8,Canada,5245070a-232c-4e3c-bf2a-ae47ce52eda9,2020-10-31,2022-12-18
111545,50535,Windmill Field,A,PROD,311.7,United States,1aff9236-1db7-40f0-9d1b-da6f55d3f25e,2012-12-31,2017-09-05
110997,50338,West 160,A,PROD,209.8,Canada,,2015-12-10,2016-08-10
110566,50191,Dryland South,A,PROD,266.6,United States,80435d5a-d396-405f-8bfe-2e12ae843fb2,2012-09-24,2025-05-31
110654,50220,Schoolhouse Field,A,PROD,280.2,United States,ad243180-f6e2-4513-8774-41c1c001a8be,2012-07-20,2020-12-04
111117,50383,Pivot 2,P,PROD,54.9,Canada,e22cba6c-48a3-4849-a37f-b7b5137f452e,2013-12-28,2021-11-14
111001,50338,Fence Line 60,A,PROD,127.8,Canada,,2018-11-16,2026-02-12
110009,50003,Creek Field,A,PROD,239.0,United States,660795ad-0581-4d50-8164-ce25b7d0a17a,2019-02-27,
111024,50346,Dryland North,A,PROD,183.6,United States,9a2b2abb-fdf5-43b7-8e58-3779e1db5d37,2013-04-08,2025-02-07
111175,50430,South 40,A,PROD,37.6,United States,ada9b1ea-9ff1-4577-8adc-80728e8a59a5,2017-04-17,2019-02-11
111363,50486,Bench Field,A,PROD,59.3,Australia,3a8ab3f1-6552-4a8b-8a78-d91e2802b793,2018-10-01,2022-02-19
111412,50500,Long Strip,A,PROD,135.7,Australia,9c8b5d03-7132-4fef-a7c2-19331b5d38ba,2013-04-22,2023-07-18
110711,50240,Big,A,PROD,187.1,United States,7a9eb8da-9cd2-474b-a47d-57f1766b2162,2018-07-05,2018-08-28
111377,50490,Flat 120,A,PROD,299.0,Australia,faf952e5-f45c-4190-8c5d-15db429f8558,2015-02-23,2018-09-18
110843,50285,Home Field,A,PROD,263.7,Canada,94ba4336-3f01-4f43-a2ad-16da3cda02ba,2024-02-28,2025-09-26
110513,50171,Big Field,A,PROD,296.0,Canada,99bc9cb2-2fc2-4f40-bd31-ad5cd538bad2,2011-02-27,2020-09-20
111460,50512,Home Field,A,PROD,201.4,Australia,d87a97be-91d6-42e8-9e57-ff0b493a68f1,2023-03-27,2024-11-09
111740,50620,Triangle,D,PROD,292.1,United States,a258b31d-ad3c-4583-a086-6cc80f082d30,2014-11-13,
110899,50303,North 80,A,PROD,168.5,United States,b383eb82-877a-4be7-bd81-68f18f8976e5,2016-06-15,2019-09-09
110704,50237,Old Orchard,A,PROD,121.1,United States,15295d93-ac0a-4ac9-bfdf-7f1056663dbc,2017-10-15,2019-10-23
110924,50312,East Quarter,A,PROD,24.0,Canada,7b867185-46b2-4271-ad99-80f5304c5a0d,2011-01-19,2022-01-30
110379,50125,North 80,A,PROD,168.9,Canada,5eb1fb06-9938-4ffc-8c19-68fbedefb4c8,2014-04-14,2017-08-06
110137,50044,Gravel Pit Field,A,PROD,30.9,United States,31d90d38-61c5-4a53-8065-9a98fee58904,2021-02-04,2021-07-30
111352,50483,Triangle,A,PROD,318.0,Australia,5310b9b6-fcf5-4e34-b618-8768c16b96e8,2012-01-09,
111346,50483,Schoolhouse Field,A,PROD,214.0,Australia,b6dc7727-3f8e-44f2-a3a6-ff426a02a2fe,2022-03-05,
111266,50457,Gravel Pit Field,A,PROD,28.2,Canada,7f611bf3-7dbd-4613-8291-8866a0cc8e60,2023-04-19,2023-10-05
110949,50319,West 160,A,PROD,260.5,United States,9ad7ce0b-281c-4818-abac-129d648cc84a,2021-04-29,
111045,50351,Gravel Pit Field,A,PROD,,United States,68c36ccc-0ff4-4071-bf4b-61f1d7585a05,2020-10-09,
110394,50131,Gravel Pit Field,A,PROD,37.3,Canada,a360f896-c90b-409d-ac77-85b99aa233c3,2021-09-08,2022-11-26
111230,50447,Pivot 3,A,PROD,183.1,United States,1cce2096-bf45-4062-ac75-7109210b433a,2017-03-16,2018-07-26
111017,50344,Pivot 3,A,PROD,21.7,United States,7c97a104-f28d-46a3-a3a5-15555dcd15fb,2012-09-14,
110150,50049,Old Orchard,A,PROD,123.1,United States,ca308831-b40b-4438-bdef-7da3376deee3,2022-03-23,2026-04-06
111666,50585,Rock Pile,P,PROD,316.3,United States,978003b0-84c4-4d88-9699-28981bf85cfa,2015-01-02,2018-12-14
111467,50515,River Bottom,A,PROD,28.4,Australia,e2b63bbc-cee9-4b5d-98cd-7e8d3f55bb8c,2016-03-27,
111455,50511,Big Field,A,PROD,53.1,Australia,7d44c1bf-189a-4489-87ef-836f28921fa4,2017-09-06,2024-04-18
111082,50367,Old Orchard,A,PROD,67.2,United States,075dcd6d-83aa-4186-ad49-0d4f9958b23a,2024-03-26,2025-07-08
110934,50315,Gravel Pit Field,A,PROD,135.4,United States,0ce665b1-3ab4-4d90-a3fc-3db950c18e95,2023-09-27,2024-06-02
110159,50051,Sandy Knoll,A,PROD,183.4,Canada,c781326b-8144-4a3e-b6da-b53950cfb932,2016-05-16,2018-02-27
111374,50489,Pivot 2,A,PROD,,Australia,6da67455-d60b-49e6-b663-557aa1eb1c94,2016-07-09,
111050,50355,North 80,A,PROD,233.5,United States,a57f7fc6-9baa-4f14-9b25-95856c6291ed,2018-01-02,2020-12-23
111283,50463,Highway Field,A,PROD,,Canada,8c2bbeb9-fef4-4755-b4b0-64475b6d9040,2023-07-30,2024-03-17
111564,50541,Trial Plot 35,A,TRIAL,258.7,United States,1ffead45-38ab-4019-9549-494999d71c3c,2014-11-20,2021-12-14
110809,50274,Corner Piece,A,PROD,94.6,United States,7f13aff4-1855-4f0c-83f4-77263cc31988,2016-02-03,2024-02-05
110913,50309,River Bottom,A,PROD,154.2,Canada,ea8b2e19-c81c-4510-a2d1-7dd24fc2e87b,2023-10-06,2024-09-29
110910,50308,Corner Piece,A,PROD,301.5,United States,d00a8224-4d14-4df7-b088-c6cdcd310fb2,2023-11-16,2026-03-20
110991,50334,Pivot 3,A,PROD,87.5,Canada,ce50cde0-8422-4a68-b2fc-53d5080e08ea,2015-09-19,
110819,50279,West 160,A,PROD,203.4,Canada,4da08bbd-254c-459a-9358-785fde177379,2015-07-15,2016-07-19
110136,50044,Flat 120,A,PROD,269.8,United States,7bdb6710-0825-4a25-81e1-b1553a78c115,2013-05-12,2021-08-06
111451,50510,Bench Field,A,PROD,40.0,Australia,71bc40b4-e7d9-4e4f-808c-616c2c100961,2018-10-15,2019-02-21
111692,50597,Home Field,A,PROD,16.6,Canada,f74ea210-8de2-45aa-b8a7-e4129b01be1d,2024-01-23,2025-05-25
110284,50094,Long Strip,A,PROD,285.7,United States,6e4a5ec0-d6ba-4ff5-8666-43c004d84db1,2014-10-23,2017-12-31
111671,50587,Dryland North,I,PROD,162.1,United States,29e0b80f-f57a-4cec-8e4b-9a4ba03d0f7a,2016-06-29,2018-11-09
110833,50284,North 80,A,PROD,318.0,United States,539f1c91-e64e-4d3c-8cf6-a70900a6c970,2022-03-14,2023-08-15
111548,50537,Trial Plot 26,A,TRIAL,267.4,United States,15bc042d-9d94-4b93-9430-b3eca6bcadc2,2018-07-11,2020-12-10
110805,50273,Rock Pile,A,PROD,176.4,United States,fbcff58e-5083-4ea4-893a-9ffc00260b7c,2011-07-12,
111464,50514,Dryland North,A,PROD,21.5,Australia,b68df9e7-7f8e-4c13-a5e7-746a7859406e,2018-03-31,2022-03-27
110983,50333,Pivot 2,A,PROD,257.2,United States,4191919a-8b93-4109-ac7d-6a51303f6c9a,2022-10-26,2025-11-09
110474,50158,Windmill Field,A,PROD,311.1,United States,d03826fb-c400-45d1-abe2-a0d3f66f45f9,2024-12-08,
111316,50474,Bench Field,A,PROD,103.3,Australia,1c8d65e3-34a9-4adf-bbf4-70c08e48eb45,2015-02-20,
111212,50441,Old Orchard,A,PROD,,Canada,26b0716f-cf2c-424c-810b-0ca2d9b737d0,2013-09-16,
111335,50478,Triangle,A,PROD,132.5,Australia,1351764e-743d-4339-9185-2777599671e7,2014-08-28,
111541,50535,Trial Block 18 Field,A,TRIAL,13.1,United States,71d12da6-45c3-440d-8125-9319d72e06ab,2011-04-30,2014-04-22
110567,50190,Old Orchard,A,PROD,319.5,United States,64da9eac-9312-47ee-bbc4-aeb7ae2c2952,2020-10-03,
110617,50207,South 40,A,PROD,310.4,Canada,4e2ecddf-b8f1-4e3e-b3b4-6341be413ced,2022-01-15,2022-07-12
110592,50198,Rock Pile,A,PROD,99.8,United States,,2014-12-13,2015-07-21
110255,50084,Flat 120,A,PROD,142.6,Canada,e453abcc-679d-473f-a1b7-dd303f1d02e2,2015-06-02,2019-12-23
110092,50031,South 40,A,PROD,158.4,Canada,b001775c-1a85-48b5-94d5-68a900ee5684,2021-02-11,2022-06-04
110375,50125,Slough Field,A,PROD,182.6,Canada,d34651c5-8e44-4bf9-af5b-9ca6eb7e0f10,2017-04-05,2023-07-17
111026,50347,Old Orchard,A,PROD,157.9,United States,aae3ddab-43d8-4446-a1bd-e0d3d75667d9,2020-02-19,2025-10-24
110793,50269,Sandy Knoll,A,PROD,,Canada,1ea7342d-1e9a-4c63-ae31-621d2bd9e2ee,2023-10-01,2026-06-13
110104,50036,Slough Field,A,PROD,88.0,United States,34350d85-c731-4c88-aeac-4b6d49d49ba1,2022-09-05,2023-01-16
110813,50276,Pivot 1,A,PROD,168.3,United States,159d3e70-c056-4fbb-a4a7-6b2e4a3ee013,2021-10-22,
111294,50465,Bench Field,A,PROD,200.7,United States,e52d2751-bc60-4ea3-8c2f-33b8fb003532,2017-07-15,2020-03-05
110815,50277,Dryland South,A,PROD,47.7,United States,fa5a1680-6480-4df8-a786-9e0823513b1b,2013-12-19,2015-11-02
110979,50330,Pivot 1,A,PROD,24.0,United States,6b0d4586-4b09-484f-963c-edd35e5ffd8d,2022-05-24,2023-06-26
111005,50340,Pivot 2,A,PROD,28.7,Canada,106d5496-8dc2-4ba8-a3c3-289f6a9dd974,2016-09-07,2019-04-16
111729,50615,Pivot 1,A,PROD,34.6,Australia,00000000-0000-0000-0000-000000000000,2020-04-28,2025-10-07
111699,50604,Back 40,A,PROD,134.6,United States,394b1f24-4a1b-43ce-9966-d135e8bd5c8b,2020-03-17,2021-02-06
110114,50038,West 160,A,PROD,265.1,Canada,4d2344fb-ed55-4c8b-87e8-159ccc37d619,2016-10-27,2022-11-02
110328,50108,Sandy Knoll,A,PROD,68.7,Canada,49b9bdc6-8fd7-4c3b-981d-5c8ce269b22c,2013-11-22,2016-03-07
111556,50539,Trial Block 32,A,TRIAL,85.0,United States,2d50ad3b-3056-4ffd-a296-0dfc3634b734,2012-02-11,2012-07-06
111320,50474,Old Orchard,A,PROD,23.0,Australia,a4fa9f72-e3cd-4481-986b-0a0458c6a0e5,2015-10-14,2021-09-10
111306,50469,Creek Field,A,PROD,21.3,Australia,8705024e-ff37-4771-b722-24a1bb86f272,2020-02-02,2025-12-27
110860,50291,Bench Field,A,PROD,,United States,fa4205b0-cc13-4d21-b883-c6de3d5647a6,2022-02-12,2024-11-25
111022,50346,Bench Field,A,PROD,18.5,United States,344ff3fe-1abc-4ce2-8156-65e42c2da436,2021-03-08,2025-08-02
111573,50543,Trial Strip 28,A,TRIAL,137.1,United States,ce0dbf93-9f10-4cc9-bc28-ab2e49406b6b,2023-04-12,2023-07-19
111303,50468,Gravel Pit Field,A,PROD,,Australia,5880002b-0398-4bff-8f39-078191c15ee1,2019-01-28,2022-07-07
110350,50114,Slough Field,A,PROD,163.8,Canada,a4bd071c-15ae-4ab4-a52b-916177bfd1b7,2022-02-13,2025-03-26
110285,50094,Gravel Pit Field,A,PROD,242.4,United States,2bd2a369-de66-4bb5-9d56-d263ee166764,2021-07-25,2025-10-13
110937,50315,Bench Field,A,PROD,47.0,United States,,2022-03-31,2026-04-19
111314,50472,Rock Pile,A,PROD,259.0,Australia,a04a2b5f-c9ea-49d6-8ccf-bc4db7a01f5e,2021-05-26,2021-11-07
111247,50451,Bench Field,A,PROD,255.3,United States,cb100bf5-a220-4a10-baa5-a74fd69cb56d,2012-02-01,
111478,50518,Corner Piece,A,PROD,177.4,Australia,8a011d13-d83f-4986-998f-ab7090029526,2017-06-25,2023-05-23
110263,50087,Big Field,A,PROD,285.7,Canada,dfea8554-b70a-465f-a9a0-11071a037b01,2016-08-09,2019-01-27
111199,50437,East Quarter,A,PROD,307.4,Canada,04c4deca-866e-41cc-9f5d-da62e12cc836,2015-06-01,2025-04-03
110570,50191,Home Field,A,PROD,303.9,United States,19115245-8d21-4a22-a635-9ff884b39721,2019-05-15,2020-08-03
111687,50593,Bench Field,I,PROD,272.3,Canada,76614014-fba3-4e2a-aff8-f7aaceae9f17,2013-12-22,
111144,50422,Bench Field,A,PROD,167.0,United States,97be7664-3b6c-4ada-8685-917c52f24342,2011-09-25,2019-10-29
111047,50353,Home Field,A,PROD,116.9,United States,b5551592-b4b3-48d7-b207-e1ff098abd09,2017-12-02,2022-02-06
111093,50370,North 80,A,PROD,69.2,United States,e2f257f2-14f5-4a17-87c3-dbe564085664,2023-05-23,2025-11-16
110226,50074,Dryland North,A,PROD,110.2,United States,18fb8ba7-1b4c-4543-9d15-00e30b503e7b,2016-07-12,2020-07-16
111250,50453,Gravel Pit Field,A,PROD,202.6,United States,70069678-e6aa-4d64-987b-8fa974a20bd6,2015-03-25,
111008,50341,Corner Piece,A,PROD,280.0,Canada,f0bf1564-43e3-4203-b9d9-882ee1ccbbb5,2018-08-12,2023-12-31
110141,50045,Dryland South,A,PROD,105.8,United States,1b117e60-bdc9-45e3-b0c4-2869f556ee81,2022-08-25,
111702,50605,Rock Pile,A,PROD,307.7,United States,315304c5-6708-40f3-884c-edb2516d9207,2018-10-09,2022-10-30
111421,50501,Dryland South,A,PROD,260.5,Australia,a844f3e6-37fa-40b2-b0d4-330915556f49,2020-08-02,2025-05-04
111388,50493,Home Field,A,PROD,122.8,Australia,1f338320-b678-491e-8d01-0952389b13a5,2019-04-23,2024-03-01
111661,50583,Home Field,I,PROD,242.4,United States,6f7e82f3-9c02-44e5-90e6-dbadb4114655,2012-05-04,2025-03-04
110307,50100,Pivot 2,A,PROD,263.2,United States,72974a70-5e82-4ff5-8fbc-1d928f9adcea,2023-10-05,
111166,50427,Back 40,A,PROD,,Canada,0e312643-a48c-4dd9-bf4c-5462172da9f3,2023-01-15,2023-03-13
111480,50518,Pivot 1,A,PROD,21.5,Australia,54a6bc1a-827e-4e98-98b8-13770b96c3cf,2017-01-03,2022-07-04
110340,50112,South 40,A,PROD,,Canada,57018fbc-54de-4648-9607-db6dbc794f9b,2019-01-30,
111286,50463,Home Field,A,PROD,93.4,Canada,5459ee6d-81e6-4054-a703-bf893e922bb1,2024-11-08,2025-09-17
110133,50042,Gravel Pit Field,A,PROD,302.7,United States,50c206d3-3f2c-4fcd-b6f3-8909b9c88c7f,2012-10-08,2022-09-10
111384,50492,Sandy Knoll,A,PROD,179.6,Australia,3ab354b2-f18d-4ec7-8262-62b2d2eff88e,2024-11-24,
110744,50251,Highway Field,A,PROD,34.3,United States,69a41813-f3e9-4d0e-bd04-c68effb0eedf,2023-03-24,2023-08-15
111411,50500,Pivot 1,A,PROD,303.0,Australia,d4b67a7a-adef-4d95-b75f-424d49644b94,2015-10-12,2021-06-21
110925,50311,South 40,A,PROD,67.7,Canada,1424cf40-4b7e-4659-97c8-2e9123bd6eb3,2023-10-19,2024-11-21
110588,50198,Creek Field,A,PROD,291.1,United States,b31e0fbf-9396-4836-8a8e-ef7531ed98bb,2012-12-19,2013-02-22
110235,50078,Highway Field,A,PROD,214.5,Canada,38ac5710-83e9-4ed1-bbfd-5579a4c7b780,2024-08-16,2025-11-01
111164,50427,Flat 120,A,PROD,270.8,Canada,3f795036-3651-4fc0-a260-86b7fdc3977c,2019-04-08,
111372,50489,Slough Field,A,PROD,268.4,Australia,2bf8a6ab-dcb4-4eb2-a83a-f74fe3c7b197,2023-05-16,2025-03-01
111685,50593,Gravel Pit Field,I,PROD,203.1,Canada,9e2c8dbc-d2f6-4f7d-95b8-724ef73ed770,2014-12-30,2026-05-23
111446,50508,Back 40,A,PROD,218.9,Australia,b228cf06-76b0-4556-931a-0728aadf852e,2014-03-26,2025-03-29
111325,50475,Dryland South,A,PROD,20.0,Australia,798f9601-4fda-4ce1-9a88-1e5bd77833c5,2011-09-28,2025-05-30
110252,50083,Fence Line 60,A,PROD,206.6,Canada,198e605f-a829-4258-9c3d-3370c28fa872,2021-04-01,2026-02-05
110471,50156,Creek Field,A,PROD,288.8,United States,08258955-df85-4d4e-9f5d-15eb2ef43f01,2024-07-23,2024-12-11
111504,50526,Windmill Field,A,PROD,310.6,Australia,c4b6c0e2-988f-43d5-af5d-6c916001509e,2013-09-28,2014-03-20
110437,50146,Windmill Field,A,PROD,291.3,United States,635f36b1-d631-4f2d-bdd9-4e3a29d8846d,2020-10-19,2021-11-09
110820,50279,Pivot 2,A,PROD,167.0,Canada,8c3df97b-f347-483d-9860-5d1d8379f3e3,2017-10-13,2022-02-13
110251,50084,West 160,A,PROD,319.5,Canada,c5516636-07e0-4fa8-95e8-acebe32e7041,2013-02-28,
110181,50060,West 160,A,PROD,81.8,United States,6c531aa3-0f0b-4a16-9a8c-09793e331831,2014-11-18,2022-07-19
111631,50566,Big Field,I,PROD,222.9,Canada,a6300dd0-5568-4ab6-b654-a591f57f9fae,2012-12-22,2024-12-18
111471,50516,South 40,A,PROD,189.8,Australia,dc0a67cb-68a5-460a-ae9b-a8d6ab48af9f,2024-09-05,2026-06-06
111321,50473,Dryland South,A,PROD,268.6,Australia,1a412ef5-7c03-40f5-b7c2-bb56218ee1be,2013-08-09,
111422,50503,Long Strip,A,PROD,142.6,Australia,dd0a46e5-00ea-404e-abcc-fd85f7a35339,2015-01-25,
110143,50047,Pivot 3,A,PROD,263.2,United States,8551654c-af58-4dfd-b41b-3826c5b4c96f,2024-03-10,2025-06-30
110005,50001,Flat 120,A,PROD,286.6,United States,92604f33-9e9b-4b97-8f01-31afc3d449f9,2016-10-26,2020-08-02
111688,50594,River Bottom,I,PROD,,United States,7c19bab2-309c-4c57-bcbc-24c206a1613f,2024-02-13,
110289,50096,Big Field,A,PROD,232.5,United States,d4c92eb8-599a-4344-a6e3-d525af9551c7,2019-09-08,2021-01-08
110785,50266,Long Strip,A,PROD,215.5,United States,5f1e0e2e-9d4e-4aaa-84ef-ee6303ec61d9,2014-02-27,2019-02-16
110516,50172,Long Strip,A,PROD,,United States,c1f83938-b763-4b8b-b6ba-3c24f17245b3,2013-07-17,2022-09-10
110363,50121,Slough Field,A,PROD,130.5,United States,d7f3dd0f-7ea1-4d4a-b259-a6158ca88b2a,2021-12-21,
110814,50276,Old Orchard,A,PROD,53.9,United States,8f09623b-11e1-42dc-8d65-638d925e4196,2014-01-31,2015-08-30
111023,50346,Old Orchard,A,PROD,199.2,United States,2436bbab-5a9f-48f7-bf83-b08ae8dd65b9,2023-07-21,2025-11-21
110182,50061,South 40,A,PROD,,United States,09e4a2ac-3ecd-454c-98dd-10558eef3305,2019-01-13,
110279,50092,Triangle,A,PROD,150.0,United States,b06e133a-b1b4-4d31-9c86-539c4fafc906,2019-08-02,2026-01-20
111168,50428,Big Field,A,PROD,93.6,United States,41a2ebe6-c62c-4382-97f0-81b8ee0e349d,2021-02-05,2021-03-22
110680,50229,West 160,A,PROD,163.3,United States,d3a95b5c-ae0d-4256-bae1-4cf81019fae2,2023-11-09,2025-01-22
110536,50181,Corner Piece,A,PROD,181.1,United States,7cf58525-751d-4015-8e9b-a9fb9a7b800c,2019-04-03,2024-05-25
111435,50505,West 160,A,PROD,80.1,Australia,24268a7c-6315-41e8-a04e-ba33d604d92c,2023-01-23,
110540,50179,Highway Field,A,PROD,132.5,United States,d0ab946a-3991-40ba-b0d5-92be197702b4,2012-03-31,2015-06-07
111366,50487,North 80,A,PROD,153.9,Australia,7b36345e-2a38-40b9-a132-8168aa3cc79c,2021-02-12,2026-05-13
110721,50242,Corner Piece,A,PROD,258.5,United States,3a802b33-0d8d-4615-8395-5687c284e959,2022-01-21,2026-01-14
111658,50582,Bench Field,I,PROD,,Canada,66bbaf31-a05c-422d-ad39-93f632c9b544,2021-10-25,
